,support,itemsets
638,0.013977955911823648,frozenset({'SET OF 4 ENGLISH ROSE COASTERS'})
64,0.013977955911823648,frozenset({'BIRD HOUSE HOT WATER BOTTLE'})
1361,0.013977955911823648,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG  BLACK SKULL.'})"
1375,0.013977955911823648,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG ALPHABET DESIGN'})"
90,0.013927855711422845,frozenset({'BREAD BIN DINER STYLE RED '})
1424,0.013927855711422845,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'LUNCH BAG RED RETROSPOT'})"
1509,0.013927855711422845,"frozenset({'WOODLAND CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
741,0.013927855711422845,frozenset({'TRAVEL CARD WALLET TRANSPORT'})
1854,0.013927855711422845,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})"
1586,0.013927855711422845,"frozenset({'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE PINK'})"
1769,0.013927855711422845,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
520,0.013927855711422845,frozenset({'RECYCLED ACAPULCO MAT TURQUOISE'})
825,0.013877755511022044,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
329,0.013877755511022044,frozenset({'JAZZ HEARTS PURSE NOTEBOOK'})
67,0.013877755511022044,frozenset({'BISCUIT TIN VINTAGE CHRISTMAS'})
1101,0.013877755511022044,"frozenset({'JAM MAKING SET PRINTED', 'SET OF 4 PANTRY JELLY MOULDS'})"
1338,0.013877755511022044,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO STORAGE BAG SUKI'})"
1689,0.013877755511022044,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE', 'JUMBO BAG PINK POLKADOT'})"
318,0.013877755511022044,frozenset({'ICE CREAM SUNDAE LIP GLOSS'})
1633,0.013877755511022044,"frozenset({'STRAWBERRY CERAMIC TRINKET BOX', 'SWEETHEART CERAMIC TRINKET BOX'})"
837,0.013877755511022044,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE CHOCOLATE'})"
776,0.013877755511022044,frozenset({'WATERING CAN PINK BUNNY'})
1556,0.013827655310621242,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'SET OF 4 PANTRY JELLY MOULDS'})"
95,0.013827655310621242,frozenset({'BUNDLE OF 3 RETRO NOTE BOOKS'})
1828,0.013827655310621242,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
847,0.013827655310621242,"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE PINK'})"
1435,0.013827655310621242,"frozenset({'LUNCH BAG RED RETROSPOT', 'REGENCY CAKESTAND 3 TIER'})"
733,0.013827655310621242,frozenset({'TRADITIONAL PICK UP STICKS GAME '})
948,0.013827655310621242,"frozenset({'CHRISTMAS CRAFT LITTLE FRIENDS', 'CHRISTMAS CRAFT TREE TOP ANGEL'})"
111,0.013827655310621242,frozenset({'CERAMIC CHERRY CAKE MONEY BANK'})
223,0.01377755511022044,frozenset({'FELTCRAFT GIRL AMELIE KIT'})
1181,0.01377755511022044,"frozenset({'JUMBO BAG DOLLY GIRL DESIGN', 'JUMBO BAG RED RETROSPOT'})"
1123,0.01377755511022044,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
578,0.01377755511022044,frozenset({'RIBBON REEL SNOWY VILLAGE'})
1590,0.01377755511022044,"frozenset({'REGENCY TEA PLATE ROSES ', 'ROSES REGENCY TEACUP AND SAUCER '})"
1807,0.01377755511022044,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1778,0.01377755511022044,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1419,0.01377755511022044,"frozenset({'LUNCH BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG'})"
1392,0.01377755511022044,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG CARS BLUE'})"
808,0.01372745490981964,frozenset({'ZINC T-LIGHT HOLDER STARS SMALL'})
252,0.01372745490981964,frozenset({'GIRAFFE WOODEN RULER'})
1281,0.01372745490981964,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1310,0.01372745490981964,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'RECYCLING BAG RETROSPOT '})"
715,0.01372745490981964,frozenset({'SWALLOWS GREETING CARD'})
163,0.01372745490981964,frozenset({'COWBOYS AND INDIANS BIRTHDAY CARD '})
765,0.01372745490981964,frozenset({'VINTAGE LEAF MAGNETIC NOTEPAD'})
642,0.01372745490981964,frozenset({'SET OF 4 KNICK KNACK TINS LONDON '})
1094,0.013677354709418837,"frozenset({'JAM MAKING SET PRINTED', 'PACK OF 72 RETROSPOT CAKE CASES'})"
841,0.013677354709418837,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})"
978,0.013677354709418837,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG TOYS '})"
1869,0.013677354709418837,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})"
1694,0.013677354709418837,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})"
928,0.013677354709418837,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG SUKI DESIGN'})"
1021,0.013677354709418837,"frozenset({'HAND OVER THE CHOCOLATE   SIGN ', 'GIN + TONIC DIET METAL SIGN'})"
1298,0.013677354709418837,"frozenset({'LUNCH BAG VINTAGE DOILY ', 'JUMBO BAG VINTAGE DOILY '})"
1326,0.013677354709418837,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1010,0.013627254509018036,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'DOTCOM POSTAGE'})"
1388,0.013627254509018036,"frozenset({'LUNCH BAG APPLE DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
1560,0.013627254509018036,"frozenset({'TOY TIDY PINK POLKADOT', 'RECYCLING BAG RETROSPOT '})"
1811,0.013627254509018036,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})"
970,0.013627254509018036,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'DOTCOM POSTAGE'})"
454,0.013627254509018036,frozenset({'PAPER BUNTING VINTAGE PAISLEY'})
511,0.013627254509018036,frozenset({'QUEENS GUARD COFFEE MUG'})
922,0.013627254509018036,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG CARS BLUE'})"
1144,0.013627254509018036,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK POLKADOT'})"
1606,0.013627254509018036,"frozenset({'SET OF 3 REGENCY CAKE TINS', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
371,0.013627254509018036,frozenset({'LIPSTICK PEN RED'})
1171,0.013577154308617235,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG APPLES'})"
432,0.013577154308617235,frozenset({'PACK OF 12 WOODLAND TISSUES '})
1022,0.013577154308617235,"frozenset({'GIN + TONIC DIET METAL SIGN', 'PLEASE ONE PERSON METAL SIGN'})"
1609,0.013577154308617235,"frozenset({'SET OF TEA COFFEE SUGAR TINS PANTRY', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
99,0.013577154308617235,frozenset({'CALENDAR PAPER CUT DESIGN'})
1127,0.013577154308617235,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG STRAWBERRY'})"
822,0.013577154308617235,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS "", '60 CAKE CASES VINTAGE CHRISTMAS'})"
1663,0.013577154308617235,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
591,0.013577154308617235,frozenset({'ROUND CAKE TIN VINTAGE RED'})
901,0.013577154308617235,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})"
1497,0.013527054108216433,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
1508,0.013527054108216433,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'PACK OF 72 RETROSPOT CAKE CASES'})"
65,0.013527054108216433,"frozenset({'BIRTHDAY CARD, RETRO SPOT'})"
1105,0.013527054108216433,"frozenset({'JAM MAKING SET PRINTED', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
1027,0.013527054108216433,"frozenset({'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER'})"
1530,0.013527054108216433,"frozenset({'PINK BLUE FELT CRAFT TRINKET BOX', 'PINK CREAM FELT CRAFT TRINKET BOX '})"
824,0.013527054108216433,"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', '60 CAKE CASES VINTAGE CHRISTMAS'})"
58,0.013527054108216433,frozenset({'BATH BUILDING BLOCK WORD'})
859,0.013527054108216433,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ASSORTED COLOUR BIRD ORNAMENT'})"
1041,0.013476953907815632,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'GREEN REGENCY TEACUP AND SAUCER'})"
1589,0.013476953907815632,"frozenset({'REGENCY TEA PLATE ROSES ', 'REGENCY TEA PLATE PINK'})"
944,0.013476953907815632,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'CHOCOLATE HOT WATER BOTTLE'})"
1776,0.013476953907815632,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
1535,0.013476953907815632,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
1421,0.013476953907815632,"frozenset({'LUNCH BAG PINK POLKADOT', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0,0.013476953907815632,frozenset({' SET 2 TEA TOWELS I LOVE LONDON '})
109,0.013426853707414829,frozenset({'CARD PSYCHEDELIC APPLES'})
1813,0.013426853707414829,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
6,0.013426853707414829,frozenset({'12 PENCILS TALL TUBE RED RETROSPOT'})
809,0.013426853707414829,frozenset({'ZINC WILLIE WINKIE  CANDLE STICK'})
1753,0.013426853707414829,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
1117,0.013426853707414829,"frozenset({'SET OF 6 SPICE TINS PANTRY DESIGN', 'JAM MAKING SET WITH JARS'})"
1118,0.013426853707414829,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JAM MAKING SET WITH JARS'})"
260,0.013426853707414829,frozenset({'GLASS JAR DAISY FRESH COTTON WOOL'})
1896,0.013426853707414829,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
86,0.013376753507014028,frozenset({'BOX OF VINTAGE ALPHABET BLOCKS'})
745,0.013376753507014028,frozenset({'TREASURE ISLAND BOOK BOX'})
1403,0.013376753507014028,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})"
42,0.013376753507014028,frozenset({'ANTIQUE GLASS DRESSING TABLE POT'})
1518,0.013376753507014028,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'PARTY BUNTING'})"
220,0.013376753507014028,frozenset({'FELTCRAFT DOLL EMILY'})
1300,0.013376753507014028,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO STORAGE BAG SUKI'})"
1263,0.013326653306613227,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET OF 4 PANTRY JELLY MOULDS'})"
661,0.013326653306613227,frozenset({'SET OF 9 HEART SHAPED BALLOONS'})
1294,0.013326653306613227,"frozenset({'JUMBO BAG TOYS ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
740,0.013326653306613227,frozenset({'TRAVEL CARD WALLET SUKI'})
1473,0.013326653306613227,"frozenset({'LUNCH BOX I LOVE LONDON', 'SPACEBOY LUNCH BOX '})"
694,0.013326653306613227,frozenset({'SMALL RED BABUSHKA NOTEBOOK '})
418,0.013326653306613227,frozenset({'NO JUNK MAIL METAL SIGN'})
107,0.013326653306613227,frozenset({'CARD MOTORBIKE SANTA'})
1592,0.013326653306613227,"frozenset({'SCOTTIE DOG HOT WATER BOTTLE', 'RETROSPOT HEART HOT WATER BOTTLE'})"
1880,0.013276553106212424,"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1132,0.013276553106212424,"frozenset({'JUMBO STORAGE BAG SKULLS', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
1110,0.013276553106212424,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'JAM MAKING SET WITH JARS'})"
474,0.013276553106212424,frozenset({'PICTURE FRAME WOOD TRIPLE PORTRAIT'})
1268,0.013276553106212424,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})"
1821,0.013276553106212424,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
1406,0.013276553106212424,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG DOLLY GIRL DESIGN'})"
93,0.013226452905811623,frozenset({'BULL DOG BOTTLE OPENER'})
1822,0.013226452905811623,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
1754,0.013226452905811623,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG PINK POLKADOT'})"
608,0.013226452905811623,frozenset({'SET 2 TEA TOWELS I LOVE LONDON '})
1080,0.013226452905811623,"frozenset({'HOT WATER BOTTLE I AM SO POORLY', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
160,0.013226452905811623,frozenset({'COLOUR GLASS. STAR T-LIGHT HOLDER'})
19,0.013176352705410822,frozenset({'36 PENCILS TUBE SKULLS'})
1468,0.013176352705410822,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG WOODLAND'})"
1447,0.013176352705410822,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG SPACEBOY DESIGN '})"
1849,0.013176352705410822,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN '})"
1405,0.013176352705410822,"frozenset({'WOODLAND CHARLOTTE BAG', 'LUNCH BAG CARS BLUE'})"
1082,0.013176352705410822,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
1367,0.013176352705410822,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG  BLACK SKULL.'})"
1672,0.013176352705410822,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
1617,0.013176352705410822,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SET OF 4 PANTRY JELLY MOULDS'})"
483,0.01312625250501002,frozenset({'PINK FLORAL FELTCRAFT SHOULDER BAG'})
466,0.01312625250501002,frozenset({'PENNY FARTHING BIRTHDAY CARD'})
674,0.01312625250501002,frozenset({'SET3 BOOK BOX GREEN GINGHAM FLOWER '})
1855,0.01312625250501002,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})"
870,0.01312625250501002,"frozenset({'BLUE HAPPY BIRTHDAY BUNTING', 'PINK HAPPY BIRTHDAY BUNTING'})"
147,0.01312625250501002,frozenset({'CHRISTMAS STAR WISH LIST CHALKBOARD'})
1829,0.01312625250501002,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
1548,0.01312625250501002,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM "", ""POPPY'S PLAYHOUSE KITCHEN""})"
207,0.01312625250501002,frozenset({'FAIRY CAKE FLANNEL ASSORTED COLOUR'})
1856,0.013076152304609219,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})"
9,0.013076152304609219,frozenset({'15CM CHRISTMAS GLASS BALL 20 LIGHTS'})
395,0.013076152304609219,frozenset({'MAGIC DRAWING SLATE SPACEBOY '})
689,0.013076152304609219,frozenset({'SMALL HANGING IVORY/RED WOOD BIRD'})
1186,0.013076152304609219,"frozenset({'JUMBO BAG OWLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
156,0.013076152304609219,frozenset({'COFFEE MUG APPLES DESIGN'})
678,0.013076152304609219,frozenset({'SINGLE ANTIQUE ROSE HOOK IVORY'})
752,0.013076152304609219,frozenset({'VICTORIAN SEWING BOX MEDIUM'})
1652,0.013026052104208416,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})"
1582,0.013026052104208416,"frozenset({'WOODLAND CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})"
827,0.013026052104208416,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
1547,0.013026052104208416,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM "", ""POPPY'S PLAYHOUSE BEDROOM ""})"
209,0.013026052104208416,frozenset({'FAMILY PHOTO FRAME CORNICE'})
1703,0.013026052104208416,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE'})"
1887,0.013026052104208416,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
1026,0.013026052104208416,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'JAM MAKING SET WITH JARS'})"
1329,0.013026052104208416,"frozenset({'JUMBO STORAGE BAG SKULLS', 'LUNCH BAG  BLACK SKULL.'})"
1602,0.012975951903807615,"frozenset({'SET OF 12 FAIRY CAKE BAKING CASES', 'SET OF 6 TEA TIME BAKING CASES'})"
574,0.012975951903807615,frozenset({'RIBBON REEL CHRISTMAS PRESENT '})
1676,0.012975951903807615,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
1141,0.012975951903807615,"frozenset({""JUMBO BAG 50'S CHRISTMAS "", ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
857,0.012975951903807615,"frozenset({'PAINTED METAL PEARS ASSORTED', 'ASSORTED COLOUR BIRD ORNAMENT'})"
1135,0.012975951903807615,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
760,0.012975951903807615,frozenset({'VINTAGE DOILY JUMBO BAG RED '})
1596,0.012975951903807615,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ROSES REGENCY TEACUP AND SAUCER '})"
1794,0.012975951903807615,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS', 'JUMBO STORAGE BAG SUKI'})"
863,0.012925851703406814,"frozenset({'BAKING SET 9 PIECE RETROSPOT ', 'RETROSPOT TEA SET CERAMIC 11 PC '})"
1322,0.012925851703406814,"frozenset({'RECYCLING BAG RETROSPOT ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1150,0.012925851703406814,"frozenset({'JUMBO BAG ALPHABET', 'LUNCH BAG ALPHABET DESIGN'})"
461,0.012925851703406814,frozenset({'PARISIENNE JEWELLERY DRAWER '})
891,0.012925851703406814,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})"
909,0.012925851703406814,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'CHARLOTTE BAG PINK POLKADOT'})"
1563,0.012875751503006011,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})"
317,0.012875751503006011,frozenset({'ICE CREAM PEN LIP GLOSS '})
1121,0.012875751503006011,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG OWLS'})"
1477,0.012875751503006011,"frozenset({'NATURAL SLATE HEART CHALKBOARD ', 'PARTY BUNTING'})"
971,0.012875751503006011,"frozenset({'JUMBO BAG APPLES', 'DOTCOM POSTAGE'})"
1060,0.012875751503006011,"frozenset({'JUMBO BAG RED RETROSPOT', 'HEART OF WICKER SMALL'})"
1299,0.012875751503006011,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
732,0.012875751503006011,frozenset({'TRADITIONAL NAUGHTS & CROSSES'})
819,0.012875751503006011,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', '6 RIBBONS RUSTIC CHARM'})"
675,0.012875751503006011,frozenset({'SILVER BELLS TABLE DECORATION'})
1213,0.012875751503006011,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG PINK POLKADOT'})"
530,0.012875751503006011,frozenset({'RED METAL BOX TOP SECRET'})
1819,0.01282565130260521,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})"
1261,0.01282565130260521,"frozenset({'JUMBO BAG RED RETROSPOT', 'ROSES REGENCY TEACUP AND SAUCER '})"
961,0.01282565130260521,"frozenset({'LUNCH BOX I LOVE LONDON', 'DOLLY GIRL LUNCH BOX'})"
1203,0.01282565130260521,"frozenset({'JUMBO BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})"
7,0.01282565130260521,frozenset({'12 PENCILS TALL TUBE SKULLS'})
1782,0.01282565130260521,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SUKI'})"
291,0.01282565130260521,frozenset({'HEART DECORATION WITH PEARLS '})
485,0.01282565130260521,frozenset({'PINK HEART SHAPE EGG FRYING PAN'})
1025,0.01277555110220441,"frozenset({'JAM MAKING SET PRINTED', 'GREEN REGENCY TEACUP AND SAUCER'})"
1628,0.01277555110220441,"frozenset({'SUKI  SHOULDER BAG', 'SKULL SHOULDER BAG'})"
114,0.01277555110220441,frozenset({'CHARLIE + LOLA RED HOT WATER BOTTLE'})
846,0.01277555110220441,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE GREEN'})"
1705,0.01277555110220441,"frozenset({'JUMBO STORAGE BAG SUKI', 'DOTCOM POSTAGE', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1759,0.01277555110220441,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS', 'JUMBO BAG PINK POLKADOT'})"
1078,0.01277555110220441,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HOME BUILDING BLOCK WORD'})"
1015,0.01277555110220441,"frozenset({'FELTCRAFT PRINCESS LOLA DOLL', 'FELTCRAFT PRINCESS CHARLOTTE DOLL'})"
1148,0.01277555110220441,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
359,0.01277555110220441,frozenset({'KINGS CHOICE TEA CADDY '})
1878,0.01277555110220441,"frozenset({'REGENCY TEA PLATE ROSES ', 'REGENCY TEA PLATE GREEN ', 'REGENCY TEA PLATE PINK'})"
539,0.01277555110220441,frozenset({'RED RETROSPOT OVEN GLOVE DOUBLE'})
1698,0.01277555110220441,"frozenset({'JUMBO BAG RED RETROSPOT', 'RECYCLING BAG RETROSPOT ', 'DOTCOM POSTAGE'})"
644,0.01277555110220441,frozenset({'SET OF 5 LUCKY CAT MAGNETS '})
462,0.01277555110220441,frozenset({'PARISIENNE KEY CABINET '})
481,0.012725450901803607,frozenset({'PINK DRAWER KNOB ACRYLIC EDWARDIAN'})
969,0.012725450901803607,"frozenset({'DOTCOM POSTAGE', 'JAM MAKING SET WITH JARS'})"
1266,0.012725450901803607,"frozenset({'JUMBO BAG RED RETROSPOT', 'SPACEBOY LUNCH BOX '})"
1042,0.012725450901803607,"frozenset({'HAND OVER THE CHOCOLATE   SIGN ', 'PLEASE ONE PERSON METAL SIGN'})"
1461,0.012725450901803607,"frozenset({'LUNCH BAG SUKI DESIGN ', 'PARTY BUNTING'})"
1768,0.012725450901803607,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
581,0.012725450901803607,frozenset({'ROCKING HORSE RED CHRISTMAS '})
1514,0.012725450901803607,"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', ""PAPER CHAIN KIT 50'S CHRISTMAS ""})"
1507,0.012725450901803607,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
1371,0.012675350701402806,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG ALPHABET DESIGN'})"
1138,0.012675350701402806,"frozenset({'JUMBO BAG RED RETROSPOT', ""JUMBO BAG 50'S CHRISTMAS ""})"
1601,0.012675350701402806,"frozenset({'SET OF 12 FAIRY CAKE BAKING CASES', 'SET OF 6 SNACK LOAF BAKING CASES'})"
959,0.012675350701402806,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOLLY GIRL LUNCH BOX'})"
157,0.012625250501002005,frozenset({'COFFEE MUG CAT + BIRD DESIGN'})
864,0.012625250501002005,"frozenset({'DOTCOM POSTAGE', 'BATHROOM METAL SIGN'})"
142,0.012625250501002005,frozenset({'CHRISTMAS HANGING STAR WITH BELL'})
1772,0.012625250501002005,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
992,0.012625250501002005,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'DOTCOM POSTAGE'})"
903,0.012625250501002005,"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG PINK POLKADOT'})"
